index	return	risk	AAPL	SPY	TSLA	LMT	JPM	XOM
47	0.022530288002104416	0.03266675396512187	0.09128214430977649	0.05234516411202011	0.08574415325096747	0.0	0.45646329521391854	0.31416524311331745
48	0.022615438146313938	0.03289759068152366	0.08872994224966721	0.04807220415683925	0.08935394355046909	6.776263578034403e-20	0.46019844944205085	0.31364546060097365
49	0.02270058829052346	0.0331360438616053	0.08617543642487112	0.04376114762084752	0.09288734722093127	0.0	0.4639905627896107	0.31318550594373945
50	0.022785738434732986	0.03296028118237152	0.10101150358671321	0.009550008013344442	0.07045708577797924	0.0	0.484319677040768	0.3346617255811951
51	0.022870888578942504	0.03313618122886182	0.09860439621423647	0.0055052644144344106	0.07468499685558351	0.0	0.48759985585809024	0.3336054866576554
52	0.02295603872315203	0.03332591415347925	0.09618904675429749	0.0014159754430839644	0.07881543663515266	0.0	0.4909529451349345	0.3326265960325315
53	0.02304118886736155	0.033560338491211913	0.09162717827681098	0.0	0.08331905258948538	0.0	0.49468341179019076	0.3303703573435129
54	0.023126339011571073	0.03383362619158744	0.08589835913058749	4.7704895589362195e-18	0.08796643659394235	0.0	0.4986586343816314	0.3274765698938388
55	0.023211489155780595	0.034129478530145745	0.08011288640401035	3.279711571768651e-18	0.09250878072420263	0.0	0.5027221776509857	0.3246561552208013
56	0.023296639299990117	0.034446183259802095	0.07427254559339268	0.0	0.09694943896481718	0.0	0.5068712110360382	0.321906804405752
57	0.02338178944419964	0.034782132777219615	0.06837906601668416	4.255493527005605e-18	0.10129165796850524	0.0	0.5111029938414148	0.3192262821733958
58	0.02346693958840916	0.03513582321131607	0.06243412163727453	4.038653092508504e-18	0.10553858148090212	0.0	0.5154148730923196	0.31661242378950377
59	0.023552089732618686	0.035505852251569485	0.05643933395431066	1.4094628242311558e-18	0.1096932525505661	5.421010862427522e-19	0.5198042799649591	0.3140631335301641
60	0.023637239876828205	0.03589091622575339	0.05039627265025218	5.204170427930421e-18	0.11375861796934673	1.2536087619363645e-18	0.5242687275684721	0.311576381811929
61	0.02372239002103773	0.03604313907465502	0.03571917620217217	0.0	0.09485446068474185	1.395910297075087e-18	0.5498280904075351	0.3195982727055508
62	0.023807540165247252	0.036400969599760816	0.029923571542016837	0.0	0.0994374145069462	6.911788849595091e-19	0.5538422890722009	0.31679672487883603
63	0.023892690309456774	0.03677748054097456	0.024072831325173922	2.032879073410321e-18	0.10391775178270739	0.0	0.5579428716307944	0.31406654526132427
64	0.023977840453666296	0.037171114414605876	0.018168697401500893	1.951563910473908e-18	0.1082987460496871	0.0	0.5621270741367574	0.31140548241205457
65	0.024062990597875818	0.037580426089803755	0.012212856468477333	5.421010862427522e-19	0.1125835670233054	0.0	0.5663922202744129	0.30881135623380435
66	0.02414814074208534	0.03800407844726755	0.006206941422700951	5.204170427930421e-18	0.11677528348570486	0.0	0.5707357192897508	0.3062820558018435
67	0.02423329088629486	0.03844083742912611	0.00015253317827474723	0.0	0.1208768665291923	2.791820594150174e-18	0.5751550630353262	0.30381553725720684
68	0.024318441030504387	0.03895819344081897	0.0	0.0	0.12599801922017112	2.90532300908225e-19	0.5812563017962087	0.2927456789836203
69	0.024403591174713905	0.039133717302549845	1.1384122811097797e-18	1.0842021724855044e-19	0.09604382030089605	8.809142651444724e-19	0.6258979127738752	0.27805826692522867
70	0.02448874131892343	0.039626598395945	2.8731357570865868e-18	0.0	0.10240451961224914	2.0735366548785272e-18	0.6307120778447987	0.2668834025429521
71	0.024573891463132953	0.04018022962502045	0.0	6.938893903907228e-18	0.10859533191334012	0.0	0.6357125627607199	0.2556921053259399
72	0.024659041607342475	0.04078989558785055	0.0	4.336808689942018e-19	0.11462013204237823	0.0	0.640895116924262	0.24448475103335973
73	0.024744191751551996	0.041451034474211716	0.0	7.37257477290143e-18	0.12048270601165983	0.0	0.6462555885482212	0.23326170544011893
74	0.02482934189576152	0.041778754025625954	0.0	0.0	0.09060438004268676	0.0	0.6908139880842673	0.21858163187304597
75	0.02491449203997104	0.042399792915578195	0.0	0.0	0.09696507949640758	5.854691731421724e-18	0.6956281533188708	0.2074067671847216
76	0.024999642184180562	0.04307417636799661	0.0	3.469446951953614e-18	0.10315589153572334	0.0	0.7006286381616289	0.1962154703026478
77	0.025084792328390088	0.04379735241431094	0.0	0.0	0.10918069160676533	1.8431436932253575e-18	0.7058111923887772	0.18500811600445752
78	0.025169942472599606	0.04456500239511729	0.0	0.0	0.11504326614707196	4.119968255444917e-18	0.7111716639211028	0.1737850699318253
79	0.02525509261680913	0.045019708307821	7.487771253728015e-19	0.0	0.08516493159738403	0.0	0.7557300718275954	0.1591049965750206
80	0.025340242761018653	0.04574397189684118	0.0	1.734723475976807e-18	0.09152563061825449	3.2526065174565133e-19	0.7605442377321271	0.14793013164961857
81	0.025425392905228175	0.04651464149845571	0.0	0.0	0.0977164429379832	0.0	0.7655447225777509	0.13673883448426585
82	0.025510543049437697	0.047327517974099585	8.673617379884035e-19	0.0	0.10374124271246853	3.0357660829594124e-18	0.7707272769630631	0.12553148032446843
83	0.02559569319364722	0.048178667418787284	0.0	7.806255641895632e-18	0.10960381704672142	0.0	0.7760877487156379	0.11430843423764069
84	0.02568084333785674	0.04873784343511974	0.0	0.0	0.07972549567201609	0.0	0.8206461428512256	0.09962836147675827
85	0.025765993482066263	0.049543646346495364	0.0	0.0	0.0860861948692933	2.6020852139652106e-18	0.8254603085721351	0.0884534965585717
86	0.025851143626275788	0.050389805331668314	0.0	0.0	0.09227700720629557	0.0	0.8304607930445621	0.07726219974914242
87	0.025936293770485307	0.05127253890572145	0.0	9.540979117872439e-18	0.09830180645445803	0.0	0.8356433480401281	0.06605484550541375
88	0.026021443914694832	0.052188331667109546	1.3444106938820255e-17	0.0	0.10416438052441325	0.0	0.8410038198883347	0.054831799587251984
89	0.026106594058904354	0.05283250911391679	1.734723475976807e-18	1.1926223897340549e-18	0.07428605593483803	0.0	0.8855622175087716	0.040151726556390474
90	0.026191744203113876	0.05370221794019687	0.0	2.0599841277224584e-18	0.08064675553514683	0.0	0.8903763829838459	0.02897686148100715
91	0.026276894347323398	0.05460720169128716	0.0	0.0	0.08683756719652916	3.3610267347050637e-18	0.8953768678808336	0.0177855649226373
92	0.02636204449153292	0.05554408989557281	7.806255641895632e-18	0.0	0.09286236716806609	4.336808689942018e-19	0.9005594222171116	0.006578210614822399
93	0.02644719463574244	0.05763059191221545	0.0	0.0	0.1467461468524987	1.9992688060632702e-16	0.8532538531475017	0.0
94	0.026532344779951963	0.0654329648154081	1.450662506785605e-16	1.5379949917793123e-15	0.2686395640447737	0.0	0.7313604359552255	8.239936510889834e-18
95	0.02661749492416149	0.07750775695277572	0.0	6.922088770233703e-16	0.39053301327570317	0.0	0.6094669867242966	2.504507018441515e-16
96	0.026702645068371007	0.09219122282577825	7.6409148105915925e-16	0.0	0.5124263812524906	0.0	0.48757361874750926	0.0
97	0.026787795212580533	0.10842869789859032	6.44883452194378e-16	0.0	0.63431978985637	3.3897580922759296e-16	0.36568021014363056	0.0
98	0.02687294535679005	0.12561900561051983	0.0	8.068090466550881e-16	0.7562131984602236	0.0	0.243786801539776	2.3744027577432547e-16
99	0.026958095500999577	0.14341992877578466	0.0	2.1910099602673316e-15	0.8781065664370632	0.0	0.12189343356293654	3.5930459996169617e-16
100	0.0270432456452091	0.1616298546644399	3.2255014631443757e-17	0.0	0.9999999750409198	1.0521639982885578e-15	2.495908109356737e-08	0.0
